id,rated,variant,speed,perf,createdAt,lastMoveAt,status,players,opening,moves,clock,winner,tournament
Y7qIe48D,True,standard,blitz,blitz,2020-09-13 21:33:40.037000+00:00,2020-09-13 21:39:46.545000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2154, 'ratingDiff': 5}, 'black': {'user': {'name': 'thegate', 'id': 'thegate'}, 'rating': 2082, 'ratingDiff': -5}}","{'eco': 'B40', 'name': 'Sicilian Defense: Four Knights Variation', 'ply': 10}",e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6 Be3 Bb4 Bd3 d5 exd5 Nxd5 Nxc6 bxc6 Bd2 O-O Ne4 f5 Ng3 e5 O-O Bxd2 Qxd2 Nf4 Bc4+ Kh8 Qxd8 Rxd8 Rad1 Nd5 Rfe1 e4 Ne2 Be6 Nd4 Bd7 c3 Rab8 Bb3 g6 Ne2 Be6 Nd4 Bd7 h4 Kg7 Ne2 Be6 Nd4 Bd7 c4 Nf4 Ne2 Nd3 Rf1 Nxb2 Nf4 Nxd1 Rxd1 c5 Rd5 Rbc8 g3 Kf6 Rd6+ Ke7 Ra6 Rc7 Nd5+ Kf7 Nxc7 Bc8 Nd5 Bxa6 Ba4 Bxc4 Nf4 Bxa2 Kf1 Be6 Ke1 Kf6 Bc6 h6 Ne2 g5 hxg5+ hxg5 Nc3 Bc4 Bxe4 Ke5 Bc2,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
1KMlV2Yz,True,standard,blitz,blitz,2020-09-13 04:43:52.811000+00:00,2020-09-13 04:50:02.442000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2143, 'ratingDiff': 6}, 'black': {'user': {'name': 'PCorleone', 'id': 'pcorleone'}, 'rating': 2118, 'ratingDiff': -6}}","{'eco': 'B32', 'name': 'Sicilian Defense: Löwenthal Variation', 'ply': 8}",e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6 Nc3 Nf6 a3 d6 Bc4 Be7 O-O O-O Kh1 h6 f4 d5 exd5 cxd5 Nxd5 Nxd5 Qxd5 Qb6 Qxe5 Bf6 Qb5 Qd6 Qd5 Qb6 c3 Bb7 Qb5 Qc7 Bd5 Rab8 Bxb7 Rxb7 Qa6 Rb6 Qa4 Rd8 h3 Bh4 Qc2 Rdb8 b4 Rc6 Bd2 Rc8 Qe4 Bf6 Rac1 Re6 Qf3 Rd8 Be1 Rde8 c4 Re3 Qd5 Bb2 Rc2 Rxe1 Rxe1 Rxe1+ Kh2 Qxf4+ g3 Qf6 Qd2 Rb1 a4 Be5 b5 Rb3 Kh1 Rxg3 Qf2 Rxh3+ Kg2 Rg3+ Kh1 Rf3 Qg2 Qh4+ Kg1 Rg3 Kf1 Rxg2 Rxg2 Qg3 Rxg3 Bd4 Rd3 g6 Rxd4 Kg7 Ke2,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
Lmaz0wnC,True,standard,blitz,blitz,2020-09-13 03:28:20.283000+00:00,2020-09-13 03:33:59.974000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2137, 'ratingDiff': 6}, 'black': {'user': {'name': 'dragosdum', 'title': 'IM', 'id': 'dragosdum'}, 'rating': 2155, 'ratingDiff': -6}}","{'eco': 'B00', 'name': 'Pirc Defense', 'ply': 2}",e4 d6 Nc3 Nf6 Nf3 e5 Bc4 Be7 d3 O-O O-O c6 h3 b5 Bb3 Nbd7 a4 b4 Ne2 Nc5 Bc4 d5 exd5 cxd5 Bb3 Nxb3 cxb3 Bd6 Bg5 h6 Bh4 Be6 Ng3 g5 Nxg5 hxg5 Bxg5 Be7 Re1 e4 dxe4 dxe4 Qe2 Qd3 Nxe4 Qxe2 Rxe2 Kg7 Ng3 Rfe8 Rae1 Nd5 Bd2 a5 Re5 Bf6 Nh5+ Kg6 Nf4+ Kh7 Rh5+ Kg8 Nxd5 Bxd5 Rxe8+ Rxe8 Rxd5 Bxb2 Rxa5 Re2 Bxb4 Bd4 Ra8+ Kg7 Kh2 Bxf2 Bc3+ Kg6 b4 Rc2 Rg8+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
chL5Nn8x,True,standard,blitz,blitz,2020-09-13 03:04:44.129000+00:00,2020-09-13 03:07:13.939000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2137, 'ratingDiff': 5}, 'black': {'user': {'name': 'sorensp', 'patron': True, 'id': 'sorensp'}, 'rating': 2069, 'ratingDiff': -5}}","{'eco': 'B18', 'name': 'Caro-Kann Defense: Classical Variation', 'ply': 8}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 Nd7 Bc4 e6 c3 Ngf6 O-O Bd6 a4 O-O a5 c5 dxc5 Nxc5 Re1 Qc7 Qe2 Rad8 Bg5 Be7 a6 b6 Ne5 Nd5 Bxe7 Nxe7 h4 Nc6 Nxg6 hxg6 h5 gxh5 Nxh5 Na5 Qg4 g6 Bf1 Nab3 Rad1 Rxd1 Rxd1 Qe5 Ng3 Nxa6 Bxa6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
5Ps9GQNT,True,standard,blitz,blitz,2020-09-13 00:24:31.131000+00:00,2020-09-13 00:28:33.560000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2144, 'ratingDiff': -6}, 'black': {'user': {'name': 'Chiaaaa', 'id': 'chiaaaa'}, 'rating': 2165, 'ratingDiff': 6}}","{'eco': 'B57', 'name': 'Sicilian Defense: Sozin, not Scheveningen', 'ply': 11}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bc4 a6 O-O Qc7 Bb3 b5 a3 Bb7 Nd5 Nxd5 exd5 Nxd4 Qxd4 h5 a4 Qc5 Be3 Qxd4 Bxd4 Rh6 Rfe1 Kd7 f3 h4 h3 Rg6 Kf2 b4 a5 Rc8 Re4 Bxd5 Bxd5 Rxc2+ Re2 Rxg2+ Kxg2 Rxe2+ Kf1 Rd2 Bxg7 Bxg7 Bxf7 Bxb2 Rb1 Bc3 Rb3 e6 Bg6 Rh2 Bh5 Rxh3 Rb1 Rh1+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
HzmQBm4w,True,standard,blitz,blitz,2020-09-13 00:22:53.682000+00:00,2020-09-13 00:24:21.549000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2150, 'ratingDiff': -6}, 'black': {'user': {'name': 'SentiNeli', 'id': 'sentineli'}, 'rating': 2121, 'ratingDiff': 7}}","{'eco': 'C42', 'name': 'Russian Game: Three Knights Game', 'ply': 5}",e4 e5 Nf3 Nf6 Nc3 Bb4 d3 Nc6 a3 Bxc3+ bxc3 d5 exd5 Nxd5 Bd2 O-O Be2 Re8 c4 Nf4 O-O Qf6 Re1 Nxe2+ Rxe2 Bg4 Re4 Bxf3 Qxf3 Qxf3 gxf3 Nd4 c3 Nxf3+ Kg2 Nxd2 Re2 Nb3 Rb1 Nc5 Rb5 Nxd3 Rxb7 Re7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
Erqp970s,True,standard,blitz,blitz,2020-09-12 20:06:52.816000+00:00,2020-09-12 20:13:06.060000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2144, 'ratingDiff': 6}, 'black': {'user': {'name': 'paja534', 'id': 'paja534'}, 'rating': 2163, 'ratingDiff': -6}}","{'eco': 'B18', 'name': 'Caro-Kann Defense: Classical Variation', 'ply': 8}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 Nf6 Bd3 Bxd3 Qxd3 e6 c3 Bd6 O-O Nbd7 Bg5 Qc7 Rfe1 h6 Bd2 O-O-O a4 h5 a5 h4 Ne4 Nxe4 Qxe4 Nf6 Qd3 c5 a6 b6 h3 Kb8 Bg5 cxd4 Nxd4 Qc5 Qf3 Nd5 Bxd8 Rxd8 b4 Qxc3 Qxc3 Nxc3 Nc6+ Kc7 Nxd8 Kxd8 Rac1 Bxb4 Re3 Nd5 Re4 Be7 Rec4 Kd7 Rc8 Bc5 Ra8 Nc7 Rxa7 Kc6 Kf1 g5 f3 f5 Ke2 e5 Rb7 Nxa6 Rf7 g4 Rf6+ Kd5 Rxf5 gxf3+ Kxf3 Ke6 Rh5 Be7 Ke4 Nc5+ Kf3 e4+ Ke3 Kd6 Rd1+ Kc6 Rh6+ Kc7 Rh5 Kc6 Rdd5 Bf6 Rdf5 Bb2 Rxh4 Bc1+ Ke2 e3 Rc4 Bd2 Rf6+ Kd5 Rc2 b5 Rb6 Ke4 Rxb5 Nb3 Rxb3 Kd4 Rd3+ Ke4 Rc4+ Ke5 Rxe3+ Kd6 Rd3+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
jIgxCww9,True,standard,blitz,blitz,2020-09-12 20:00:24.407000+00:00,2020-09-12 20:06:40.547000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2149, 'ratingDiff': -5}, 'black': {'user': {'name': 'Bombastus', 'id': 'bombastus'}, 'rating': 2152, 'ratingDiff': 6}}","{'eco': 'B15', 'name': 'Caro-Kann Defense: Main Line', 'ply': 7}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Ng3 h5 Nf3 h4 Ne2 h3 c3 hxg2 Bxg2 Bh3 Bxh3 Rxh3 Ng3 e6 Bg5 Qa5 Qd2 Nbd7 O-O-O Qxa2 Ne5 Qa1+ Kc2 Qa4+ Kb1 Nb6 Ne2 Nc4 Qc2 Qxc2+ Kxc2 Ne4 Nxc4 Nxg5 Nf4 Rh4 Ng2 Rh3 Rde1 O-O-O Re3 Be7 Nf4 Rh4 Ng2 Rh6 h4 Nh7 Ne5 Rf8 Rf3 Nf6 Ra1 a6 Rg3 g6 Rh1 Bd6 f4 Nd5 Kd3 c5 Ne3 Nxf4+ Ke4 Nh5 Rf3 cxd4 Kxd4 Bxe5+ Kxe5 Ng7 Ng4 Rh5+ Kd4 Nf5+ Kd3 Rxh4 Re1 Rxg4 Kc2 Rd8 Rh3 Rh4 Rf3 Rh2+ Kb3 Rdd2 Rb1 b5 Kb4 Kb7 Kc5 Rd5+ Kb4 Rh4+ Kb3 Re4 Rh3 Rh4 Rf3 Rh2 Rff1 Ne3 Rf3 Nf5 Rff1 a5 Rf3 a4+ Kb4 Kb6 Ka3 Rh4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
a1wFrNze,True,standard,blitz,blitz,2020-09-12 07:18:43.818000+00:00,2020-09-12 07:20:31.079000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2138, 'ratingDiff': 6}, 'black': {'user': {'name': 'KingOfTernat', 'id': 'kingofternat'}, 'rating': 2151, 'ratingDiff': -6}}","{'eco': 'C80', 'name': 'Ruy Lopez: Open', 'ply': 10}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Nxe4 Re1 Nc5 Nxe5 Be7 Nxc6 dxc6 Bb3 Nxb3 axb3 O-O Nc3 c5 d3 f5 Qf3 Kh8 Nd5 Bd6 Bd2 Qh4 g3 Qh5 Qxh5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
NPbGG4Zn,True,standard,blitz,blitz,2020-09-11 01:09:30.817000+00:00,2020-09-11 01:15:15.637000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2126, 'ratingDiff': 4}, 'black': {'user': {'name': 'Jalatecho1981', 'id': 'jalatecho1981'}, 'rating': 1999, 'ratingDiff': -4}}","{'eco': 'B35', 'name': 'Sicilian Defense: Dragon Variation, Modern Bc4 Variation', 'ply': 14}",e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 g6 Bc4 Bg7 Be3 Nf6 O-O Bd7 Bb3 Rc8 f3 b6 Ncb5 a6 Nxc6 Bxc6 Na7 Rc7 Nxc6 Rxc6 c3 O-O Qe2 b5 a4 Qb8 a5 Nd7 Bd5 Rcc8 Rfd1 Nc5 h4 b4 Bd4 e6 Bc4 Bxd4+ cxd4 Nd7 Bxa6 Rc7 Qb5 Qa7 Qd3 Rb8 Kh2 e5 Bc4 Nf6 dxe5 dxe5 b3 Nh5 Qd5 Qf2 Qxe5 Qxh4+ Kg1 Rbc8 a6 Nf4 a7 Qg3 Rd2,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
exMxVAnW,True,standard,blitz,blitz,2020-09-11 01:06:39.710000+00:00,2020-09-11 01:09:23.749000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2132, 'ratingDiff': -6}, 'black': {'user': {'name': 'Dinogaleno', 'id': 'dinogaleno'}, 'rating': 2124, 'ratingDiff': 5}}","{'eco': 'B12', 'name': 'Caro-Kann Defense: Advance Variation', 'ply': 5}",e4 c6 d4 d5 e5 Bf5 Nd2 e6 Ngf3 Qb6 c3 c5 Be2 Nc6 Nb3 Bg4 O-O a5 a4 c4 Nbd2 Nge7 h3 Bh5 Nh2 Bxe2 Qxe2 Ng6 f4 Nh4 Nb1 Nf5 Na3 Ng3 Qf3 Nxf1 Kxf1 Bxa3 Rxa3 O-O Ra1 f6 Be3 fxe5 dxe5 Qxb2 Rc1 Nxe5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
C7MoFnd8,True,standard,blitz,blitz,2020-09-11 00:44:54.062000+00:00,2020-09-11 00:50:49.188000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2123, 'ratingDiff': 8}, 'black': {'user': {'name': 'Smalldoc', 'id': 'smalldoc'}, 'rating': 2237, 'ratingDiff': -8}}","{'eco': 'B01', 'name': 'Scandinavian Defense: Modern Variation', 'ply': 4}",e4 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 Nf3 Bg4 Be2 e5 h3 Bh5 Ng5 Qxg2 Bf3 Qxh1+ Bxh1 Bxd1 Kxd1 Nc6 Bd5 Be7 Nxf7 Rf8 Bxc6+ bxc6 Nxe5 Rxf2 Nxc6 Rf1+ Ke2 Rh1 b3 Ba3 Bxa3 Rxa1 Bc5 Rxa2 Kd3 a6 b4 Ra1 h4 Rh1 Bf2 Kf7 Ne5+ Ke6 Nf3 a5 bxa5 Rxa5 Nd4+ Kf7 c3 Rd5 Ke4 Rd8 Nc6 Re8+ Kd3 Rh2 Be3 Rxh4 Bg5 Rh5 Bf4 Rf5 Bh2 h5 Nd4 Rd5 Bxc7 Rxd4+ Kxd4 g5 c4 Ke6 Bh2 Kd7 c5 h4 c6+ Kc8 c7 g4 Kc5 g3 Bxg3 hxg3 d4 Re7 d5 Rxc7+ Kd4 g2 d6 Rd7 Ke5 g1=Q Kd5 Qg7 Kc6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
qdyelJpM,True,standard,blitz,blitz,2020-09-11 00:31:36.546000+00:00,2020-09-11 00:34:24.806000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2124, 'ratingDiff': -6}, 'black': {'user': {'name': 'Shattazeit', 'id': 'shattazeit'}, 'rating': 2125, 'ratingDiff': 6}}","{'eco': 'B27', 'name': 'Sicilian Defense: Hyperaccelerated Pterodactyl', 'ply': 6}",e4 g6 Nf3 Bg7 d4 c5 c3 cxd4 cxd4 d5 e5 Bg4 h3 Bxf3 Qxf3 Nc6 Be3 e6 Nc3 Nge7 Bb5 O-O O-O h5 Rac1 Nf5 Rfd1 Qb6 Bxc6 bxc6 b3 f6 Na4 Qc7 exf6 Bxf6 Nc5 Rae8 Bf4 Qg7 Be3 Nxd4 Qg3 Ne2+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
XCNkqJyi,True,standard,blitz,blitz,2020-09-10 23:59:28.801000+00:00,2020-09-11 00:05:28.586000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2127, 'ratingDiff': 7}, 'black': {'user': {'name': 'dafuker', 'id': 'dafuker'}, 'rating': 2223, 'ratingDiff': -10}}","{'eco': 'C63', 'name': 'Ruy Lopez: Schliemann Defense', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 f5 O-O Nf6 d3 Bc5 exf5 O-O Nc3 d6 Ne4 Bb6 Bg5 Bxf5 Nxf6+ gxf6 Bh6 Re8 Nh4 Be6 Qh5 Kh8 Kh1 Rg8 f4 Bg4 Qf7 Qe7 Bc4 Qxf7 Bxf7 Rgd8 h3 Bd7 fxe5 fxe5 Nf5 Bxf5 Rxf5 e4 Rg5 Bd4 dxe4 Bxb2 Rb1 Bf6 Rf5 Bg7 Bg5 Rdb8 Bd5 Nd4 Rf7 c6 Bc4 Nxc2 Rbxb7 Rxb7 Rxb7 Be5 Rc7 Rb8 Bb3 Nd4 Rxa7 Nxb3 axb3 Rxb3 g4 Rxh3+ Kg2 Rg3+ Kf2 Rxg4 Bh6 Rg8 Ke2 Rc8 Kd3 c5 Rd7 c4+ Kc2 c3 Ra7 Rb8 Be3 Rb2+ Kc1 Re2 Bb6 c2 Ra2 Bf4+ Kb2 c1=Q+ Kb3 Rb2+ Rxb2,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
m0mLr3NK,True,standard,blitz,blitz,2020-09-10 18:24:08.767000+00:00,2020-09-10 18:31:02.504000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2121, 'ratingDiff': 6}, 'black': {'user': {'name': 'marinoelleondecueto', 'id': 'marinoelleondecueto'}, 'rating': 2083, 'ratingDiff': -5}}","{'eco': 'B02', 'name': 'Alekhine Defense: Scandinavian Variation', 'ply': 4}",e4 Nf6 Nc3 d5 exd5 Nxd5 d4 Bf5 Bc4 e6 Nf3 Bb4 Bd2 O-O O-O Nxc3 Bxc3 Bxc3 bxc3 Nd7 Rb1 Rb8 Re1 Bg4 h3 Bxf3 Qxf3 b6 Bd3 Nf6 h4 Qd5 Qxd5 Nxd5 c4 Nf6 a4 a5 Rb5 Rfd8 c3 Rbc8 g3 c5 Rxb6 cxd4 cxd4 Rxd4 Bf1 g6 Rb5 Ra8 Ree5 Ng4 Rg5 h5 Bg2 Ra7 Bf3 Rxc4 Rxa5 Rc1+ Kg2 Rxa5 Rxa5 Nf6 Ra8+ Kg7 a5 Ra1 a6 Nd7 Bb7 Nc5 Rc8 Nd3 Rc3 Nb4 Rb3 Nxa6 Rf3 Nc5 Bc6 Na6 Be8 f5 Re3 Kf6 Bd7 Nc5 Bc6 Ra4 Bxa4 Nxa4 Ra3 Nb2 Ra8 Nc4 Rf8+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
2ieBAijm,True,standard,blitz,blitz,2020-09-10 18:10:05.487000+00:00,2020-09-10 18:15:57.175000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2124, 'ratingDiff': -6}, 'black': {'user': {'name': 'pita02', 'id': 'pita02'}, 'rating': 2111, 'ratingDiff': 6}}","{'eco': 'C48', 'name': 'Four Knights Game: Spanish Variation', 'ply': 7}",e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 d6 O-O Bd7 h3 Be7 Re1 O-O d3 a6 Ba4 b5 Bb3 Na5 Nd5 Nxb3 Nxe7+ Qxe7 axb3 c5 c3 Bc6 Qc2 Bb7 Bg5 Qe6 Rad1 Nh5 b4 h6 Bc1 cxb4 d4 bxc3 bxc3 f5 d5 Qd7 Ba3 fxe4 Qxe4 Nf6 Qb4 Rad8 Qb3 Qf7 c4 bxc4 Qxc4 e4 Nd2 Bxd5 Qa4 Nh5 Re2 Rde8 Bxd6 Nf4 Bxf4 Qxf4 Rde1 Qg5 Re3 Qf6 R1e2 Bb7 Nc4 Rc8 g3 Qf7 Nd6 Rc1+ Kh2 Qxf2+ Rxf2 Rxf2#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
psSGjuie,True,standard,blitz,blitz,2020-09-09 23:44:18.560000+00:00,2020-09-09 23:49:12.155000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2123, 'ratingDiff': 6}, 'black': {'user': {'name': 'manashield', 'id': 'manashield'}, 'rating': 2138, 'ratingDiff': -6}}","{'eco': 'B01', 'name': 'Scandinavian Defense: Modern Variation', 'ply': 5}",e4 d5 exd5 Nf6 d4 Nbd7 Nf3 g6 Bd3 Bg7 c4 O-O O-O Nb6 Nc3 e6 dxe6 Bxe6 d5 Bg4 h3 Bd7 Bg5 h6 Bh4 c6 dxc6 Bxc6 Ne5 Rc8 Rc1 g5 Bg3 Re8 Nxc6 Rxc6 b3 Qe7 Bb1 Rd8 Qc2 Nbd7 Rfe1 Qb4 Nb5 a6 Nd4 Nc5 Nxc6 bxc6 Rcd1 Rf8 Bd6 Rc8 Be5 Ne6 Bc3 Qc5 Qf5 Qxf5 Bxf5 Re8 Rd6 Bf8 Rdxe6 fxe6 Bxf6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
Z09EIAiZ,True,standard,blitz,blitz,2020-09-09 23:30:34.954000+00:00,2020-09-09 23:35:31.506000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2119, 'ratingDiff': 4}, 'black': {'user': {'name': 'TiNours', 'id': 'tinours'}, 'rating': 2012, 'ratingDiff': -4}}","{'eco': 'B90', 'name': 'Sicilian Defense: Najdorf Variation, Lipnitsky Attack', 'ply': 11}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e5 Nb3 Be7 O-O O-O Be3 Be6 Nd2 Qc7 Bb3 b5 f3 Nbd7 a4 b4 Nd5 Bxd5 Bxd5 Nxd5 exd5 f5 Bf2 a5 b3 Rac8 Nc4 Nc5 Re1 Bf6 Rc1 e4 fxe4 fxe4 Bd4 Bxd4+ Qxd4 Qe7 Nxa5 Qc7 Nc6 Qf7 h3 Rce8 Re2 Qg6 Rce1 Rf4 Qxb4 e3 Qxf4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
eg34VM24,True,standard,blitz,blitz,2020-09-09 19:00:04.970000+00:00,2020-09-09 19:03:27.176000+00:00,timeout,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2128, 'ratingDiff': -5}, 'black': {'user': {'name': 'rabathayelfath', 'id': 'rabathayelfath'}, 'rating': 2153, 'ratingDiff': 6}}","{'eco': 'B50', 'name': 'Sicilian Defense', 'ply': 6}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 e6 Nc3 a6 Bc4 h6 Bb3 Nf6 O-O Be7 Qe2 Qc7 f4 Nc6 Be3 O-O Kh1 b5 a3 Kh8 f5 e5 Nf3 Bb7 Rad1 Na5 Ba2 Rac8 Nd2 Nc4 Bxc4 bxc4 h3 Rfd8 Qf2 Qc6 Bb6 Rd7 a4 d5 exd5 Nxd5 Nxd5 Rxd5 a5 Bc5 Bxc5 Rxc5 f6 g6 Ra1 c3 bxc3 Rxc3 Rfc1 Rxc2 Rxc2 Qxc2 Ne4 Qxe4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
hgDZRuet,True,standard,blitz,blitz,2020-09-09 18:51:48.553000+00:00,2020-09-09 18:58:30.307000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2122, 'ratingDiff': 6}, 'black': {'user': {'name': 'johnchua', 'id': 'johnchua'}, 'rating': 2147, 'ratingDiff': -6}}","{'eco': 'C89', 'name': 'Ruy Lopez: Marshall Attack', 'ply': 16}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Be7 Re1 O-O c3 d5 exd5 Nxd5 d3 Bf6 Nbd2 Bg4 h3 Bh5 Ne4 Nf4 Ng3 Bxf3 Qxf3 Nxd3 Rd1 Nd4 Qxd3 Nxb3 axb3 Qe7 Be3 h6 Ne4 Rfd8 Qe2 Qe6 b4 Be7 Bc5 Bd6 Rd2 f5 Ng3 g6 Rad1 Kg7 h4 h5 Nf1 Be7 Bxe7 Qxe7 g3 Rd6 Nh2 Rad8 Rxd6 cxd6 Nf3 Kf6 Qd3 d5 Ng5 Kg7 Qe3 Qf6 Re1 e4 Qa7+ Kg8 Qh7+ Kf8 Qc7 Qe7 Qc6 Qd6 Qb7 Rd7 Qc8+ Rd8 Qb7 Rd7 Qc8+ Rd8 Qc5 Qxc5 bxc5 Ke7 Ra1 Ra8 Kf1 Kd7 Ke2 Kc6 b4 a5 Ne6 a4 Ke3 Re8 Nd4+ Kc7 Nxb5+ Kc6 Nd6 Re6 Rxa4 Kc7 Ra7+ Kb8 Rb7+ Ka8 Rb6 Ka7 Nc8+ Ka8 Rxe6 Kb7 Nd6+ Kc7 Rxg6 Kc6 Rg5 Kd7 Kd4 Ke6 Rxh5 Kf6 Rxf5+ Kg6 Rxd5 Kf6 Kxe4 Ke6 Re5+ Kf6 h5 Kg7 h6+ Kh7 g4 Kg6 h7 Kxh7 g5 Kg6 f4 Kg7 c6 Kg6 b5 Kg7 Re6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
mWhuA04p,True,standard,blitz,blitz,2020-09-09 00:43:33.592000+00:00,2020-09-09 00:50:16.875000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2122, 'ratingDiff': 5}, 'black': {'user': {'name': 'JoseKasparov_2', 'id': 'josekasparov_2'}, 'rating': 2058, 'ratingDiff': -5}}","{'eco': 'B06', 'name': 'Modern Defense', 'ply': 2}",e4 g6 Nf3 Bg7 d4 d6 Nbd2 Nf6 Bd3 O-O c3 Nbd7 O-O c5 e5 Ng4 h3 Nh6 exd6 exd6 d5 Ne5 Nxe5 dxe5 c4 f5 Bc2 e4 Nb3 Nf7 Nxc5 Qc7 Ne6 Bxe6 dxe6 Ne5 Qd5 Nxc4 Bb3 Nd6 e7+ Rf7 Qd1 Qxe7 Bxf7+ Nxf7 Qb3 Kh8 Be3 b6 Rac1 g5 Rfd1 f4 Bd4 Ne5 Qd5 Rd8 Qxe4 Re8 Bxe5 Qxe5 Qxe5 Bxe5 b3 Kg7 Rd7+ Kg6 Rc6+ Kf5 f3 h5 Rf7+ Bf6 Rfxf6+ Ke5 Rh6 g4 Rxh5+ Kd4 hxg4 Ke3 Rd6 Rc8 Kh2 Kf2 Rhd5 Rh8+ Rh5 Rc8 Rdh6 Rc2 a4 Rb2 Re5 Rxb3 Rhe6 Rb2 Re2+ Rxe2 Rxe2+ Kxe2 g5 Ke3 g6 Kd4 g7 Kc5 g8=Q Kb4 Qa2 a5 Kh3 Kc5 Kg4 Kd4 Kxf4 Kc5 Kf5 Kb4 g4 Kc5 Qb2 Kc4 Qb5+ Kc3 g5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
