id,rated,variant,speed,perf,createdAt,lastMoveAt,status,players,winner,opening,moves,clock,tournament
8H3TyydX,True,standard,bullet,bullet,2021-03-26 18:42:09.461000+00:00,2021-03-26 18:44:19.970000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2238, 'ratingDiff': 7}, 'black': {'user': {'name': 'FabianWolff', 'id': 'fabianwolff'}, 'rating': 2297, 'ratingDiff': -7}}",white,"{'eco': 'C41', 'name': 'Philidor Defense', 'ply': 6}",e4 e5 Nf3 d6 Bc4 Be7 Nc3 Nf6 d3 O-O O-O c6 Bb3 b5 Ne2 b4 a3 bxa3 Rxa3 Nbd7 Ra1 Nc5 Ng3 Nxb3 cxb3 Qb6 Be3 Qb7 Nf5 Bxf5 exf5 d5 d4 e4 Ne5 Bd6 Bf4 Rfd8 Qc2 Rab8 Bg3 Rbc8 Rfc1 Qc7 Ra6 Nh5 Bh4 f6 Ng4 Nf4 Bg3 Qb7 Rca1 Qxb3 Qxb3 Ne2+ Kh1 Nxd4 Qb7 Bxg3 hxg3 Nxf5 Rxa7 Rb8 Nxf6+ Kh8 Qxg7+ Nxg7 Rf7 Rf8 Raa7 Rxf7 Rxf7 Ne6 Rxh7#,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
sHneJdRm,True,standard,bullet,bullet,2021-03-26 18:33:56.471000+00:00,2021-03-26 18:36:40.558000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2238, 'ratingDiff': 6}, 'black': {'user': {'name': 'Jon_Spartann', 'id': 'jon_spartann'}, 'rating': 2209, 'ratingDiff': -6}}",white,"{'eco': 'B01', 'name': 'Scandinavian Defense: Mieses-Kotroc Variation', 'ply': 4}",e4 d5 exd5 Qxd5 d4 Qa5+ c3 c6 Nf3 e6 Nbd2 Nf6 Nc4 Qc7 a4 Be7 Bd3 O-O O-O Nbd7 h3 Re8 Re1 Nf8 Nfe5 N6d7 a5 f6 Nf3 Ng6 Bxg6 hxg6 Qc2 Nf8 Bd2 Bd7 b4 b6 axb6 axb6 Rxa8 Rxa8 h4 Be8 Ne3 Ra3 Qb2 Qa7 Ng4 Bf7 Ne3 c5 Nc4 Ra2 Qc1 cxb4 cxb4 b5 Ne3 Nd7 Bc3 Nb6 Rd1 Qc7 Rd2 Rxd2 Qxd2 Nc4 Nxc4 Qxc4 g3 Be8 Kg2 Bc6 Qe3 Qd5 g4 Kf7 Kg3 Bd6+ Kg2 Bc7 Bd2 f5 gxf5 gxf5 Kh3 Qe4 Ng5+ Kg6 Nxe4 Bxe4 Qg5+ Kf7 h5 f4 Bxf4 Bf5+ Kh4 Bb6 Qg6+ Bxg6 Be5 Bf5 Kg5 Bxd4 Kf4 Bxe5+ Kxe5 Ke7 f4 Kf7 h6 g6 Kd6 Kg8 Kc6 Kh7 Kxb5 Kxh6 Kc5 Kh5 b5 Kg4 b6 Kxf4 Kd6,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
r368haIv,True,standard,bullet,bullet,2021-03-26 18:22:16.832000+00:00,2021-03-26 18:24:56.659000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2233, 'ratingDiff': 6}, 'black': {'user': {'name': 'AregNav', 'id': 'aregnav'}, 'rating': 2234, 'ratingDiff': -5}}",white,"{'eco': 'C63', 'name': 'Ruy Lopez: Schliemann Defense', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 f5 O-O fxe4 Ne1 Nf6 d3 exd3 Nxd3 d6 Nc3 Be7 Bc4 Nd4 f4 e4 Nf2 d5 Qxd4 dxc4 Qxc4 c6 Nfxe4 Nxe4 Nxe4 Bd7 Rd1 Qb6+ Kh1 O-O-O a4 Be6 Qxe6+ Kc7 Re1 Bf6 Nxf6 gxf6 Qxf6 Rhe8 Rf1 Qf2 Rg1 Re1 Be3 Rxe3 Qf7+ Rd7 Qc4 Re2 Raf1 Qxg2+ Rxg2 Rxg2 Kxg2 b5 f5 bxc4 Rf4 Rg7+ Kf3 c5 Rxc4 Rd7 Rxc5+ Kb7 Rc4 Rd3+ Kf4 Rc3 b3 Ka6 Rxc3 Ka5 Rc4 Ka6 h4 Ka5 Kg5 Ka6 Kh6 Kb6 Kxh7 Ka6 Rc5 Kb6 f6 Ka6 f7 Kb6 Rc6+ Ka5 h5 Kb4 h6 Ka3 Rc5 Kb2 Rb5,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
y6lknXe7,True,standard,bullet,bullet,2021-03-26 18:17:21.834000+00:00,2021-03-26 18:19:38.381000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2227, 'ratingDiff': 6}, 'black': {'user': {'name': 'sfsm90', 'id': 'sfsm90'}, 'rating': 2245, 'ratingDiff': -6}}",white,"{'eco': 'C41', 'name': 'Philidor Defense', 'ply': 5}",e4 e5 Nf3 d6 Bc4 Qe7 Nc3 h6 O-O c6 a4 Nd7 d3 Ngf6 Bb3 a6 Re1 g6 Nd2 Nc5 Nf1 Nxb3 cxb3 Bg7 f4 O-O fxe5 dxe5 Be3 Kh7 b4 Nd7 b3 Rb8 Na2 Rd8 a5 Nf6 Bc5 Qe8 Ne3 Nd7 Bd6 Ra8 Nc4 Nf6 Bc5 Nd7 Be3 Rb8 Ba7 Ra8 Bf2 Rb8 Rf1 f6 Nd6 Qf8 Nc4 c5 bxc5 Nxc5 b4 Ne6 Bb6 Rd7 Qe2 Nd4 Bxd4 Rxd4 Rad1 Be6 Nc3 Rbd8 Rf3 Qf7 h3 g5 Nb6 Qe7 Nbd5 Bxd5 Nxd5 Qd7 Rc1 Rc8 Rxc8 Qxc8 Kh2 Qe6 Rf5 Kg6 Qf3 Kh7 Nxf6+ Bxf6 Rxf6 Qa2 Rf7+ Kg8 Rf8+ Kg7 Qf6+ Kh7 Rh8#,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
roZSpunz,True,standard,bullet,bullet,2021-03-26 18:12:12.315000+00:00,2021-03-26 18:14:34.395000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2221, 'ratingDiff': 6}, 'black': {'user': {'name': 'shmidtyarik', 'id': 'shmidtyarik'}, 'rating': 2213, 'ratingDiff': -6}}",white,"{'eco': 'B01', 'name': 'Scandinavian Defense: Marshall Variation', 'ply': 6}",e4 d5 exd5 Nf6 d4 Nxd5 c3 c5 Nf3 cxd4 Nxd4 e6 Bc4 Be7 O-O O-O Re1 Nc6 Bb3 Nxd4 Qxd4 Bf6 Qg4 b6 Nd2 Bb7 Ne4 Nxc3 Nxc3 Qd4 Qxd4 Bxd4 Be3 Bxc3 bxc3 Rab8 c4 Rbc8 Rad1 Bc6 Rd6 a5 a4 Be4 f3 Bg6 Red1 b5 cxb5 Rc3 R1d3 Bxd3 Bd1 Bxb5 Bg5 Bd3 Kf2 Rfc8 Rd7 Bg6 h4 h6 Bf4 R3c6 Ra7 e5 Bxe5 Re6 Bf4 Rce8 Rxa5 Rb6 Bc7 Rbe6 Bf4 f5 Ra7 Bf7 a5 Re5 Bxe5 Rxe5 a6 Kh7 Bc2 Ra5 Rb7 Bg6 a7 Ra2 Rc7 Ra3 Kg3 Rxa7 Rxa7 f4+ Kxf4 Bxc2 Ke3 Bg6 Ra5 h5 Rc5 Kh6 Rg5 Kh7 f4,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
pufyRvN9,True,standard,bullet,bullet,2021-03-26 18:07:16.632000+00:00,2021-03-26 18:09:08.696000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2221, 'ratingDiff': 6}, 'black': {'user': {'name': 'walterjaramillo', 'id': 'walterjaramillo'}, 'rating': 2228, 'ratingDiff': -5}}",white,"{'eco': 'B00', 'name': 'Owen Defense', 'ply': 2}",e4 b6 d4 Bb7 Nd2 e6 Bd3 c5 c3 cxd4 cxd4 Nc6 Ngf3 Nb4 Bb1 Nf6 a3 Na6 O-O Nxe4 Nxe4 Be7 Ned2 O-O h3 h6 Be4 d5 Bd3 Bf6 Qe2 Nc7 Re1 Re8 Nf1 Qd6 Ng3 Rad8 Be3 b5 Qd2 a6 Bf4 Qd7 Rac1 Rc8 Be5 Bxe5 Nxe5 Qd6 Qf4 Rf8 Qg4 f6 Ng6 Rfe8 Nf4 e5 dxe5 fxe5 Qg6 e4 Qxd6 exd3 Rxe8+ Nxe8 Rxc8 Bxc8 Qd8 Bd7 Nxd3 Kf7 Qxd7+ Kf8 Nc5 Nf6 Ne6+ Kg8 Qxg7#,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
KQAOXv9j,True,standard,bullet,bullet,2021-03-25 23:44:09.556000+00:00,2021-03-25 23:45:18.261000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2220, 'ratingDiff': -8}, 'black': {'user': {'name': 'nialex', 'id': 'nialex'}, 'rating': 2117, 'ratingDiff': 7}}",black,"{'eco': 'B00', 'name': 'Pirc Defense', 'ply': 2}",e4 d6 Nf3 Nf6 Nc3 g6 Bc4 Bg7 d3 O-O O-O c6 h3 Nbd7 Bb3 Qc7 a4 e5 a5 Nc5 Be3 Nh5 Nd2 Nxb3 Nxb3 Nf4 Qd2 Nxh3+ gxh3 Bxh3 Ne2 f5 exf5 gxf5 Bh6 f4 Bxg7 Qxg7+ Ng3 fxg3 f3 Bxf1 Rxf1 Rf4 Kg2 Qh6 Rh1 Qf6 Nc1 Rxf3,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
WoPcOI2c,True,standard,bullet,bullet,2021-03-25 23:37:46.386000+00:00,2021-03-25 23:39:06.609000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2215, 'ratingDiff': 5}, 'black': {'user': {'name': 'GrexioFK', 'id': 'grexiofk'}, 'rating': 2135, 'ratingDiff': -5}}",white,"{'eco': 'C77', 'name': 'Ruy Lopez: Morphy Defense, Tarrasch Variation', 'ply': 9}",e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 a6 Ba4 Be7 d3 d6 O-O O-O h3 Bd7 Bb3 a5 a3 Nd4 Nxd4 exd4 Ne2 c5 c3 dxc3 Nxc3 Bc6 Bg5 Nd7 Bf4 h6 Nd5 Bxd5 Bxd5 Rb8 Qb3 Ne5 Bxe5 dxe5 f4 Bd6 fxe5 Bxe5 Rxf7 Kh8 Raf1 Rxf7 Rxf7 Qg5 Rxb7 Qe3+ Kf1 Rf8+ Rf7 Rxf7+ Bxf7 Bg3 Qb8+ Kh7 Qg8#,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
TQTOP9c4,True,standard,bullet,bullet,2021-03-25 23:34:39.327000+00:00,2021-03-25 23:37:18.288000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2227, 'ratingDiff': -6}, 'black': {'user': {'name': 'pepppapig', 'id': 'pepppapig'}, 'rating': 2174, 'ratingDiff': 6}}",black,"{'eco': 'B27', 'name': 'Sicilian Defense', 'ply': 3}",e4 c5 Nf3 d5 d4 dxe4 Ng5 Nf6 Bb5+ Bd7 Bxd7+ Nbxd7 d5 h6 Nh3 Nb6 c4 Qd6 Bf4 Qd7 b3 g5 Be3 Rc8 Nd2 Bg7 O-O Ng4 Qe2 Bxa1 Rxa1 Nxe3 Qxe3 f5 Re1 e6 dxe6 Qxe6 f3 O-O fxe4 f4 Qf3 Nd7 Qh5 Ne5 Nf3 Nxf3+ gxf3 Rcd8 Nf2 Kg7 Ng4 Qg6 Qh3 Rfe8 e5 h5 Nf6 Re7 Qg2 Qf5 h4 Kh6 hxg5+ Qxg5 Qxg5+ Kxg5 Kf2 Kf5 Nxh5 Rxe5 Ng7+ Kf6 Rxe5 Kxe5 Nh5 Rd3 Nxf4 Kxf4 Ke2 Rc3 a4 Rxf3 a5 b6 a6 Rxb3 Kd2 Rb4 Kc3 Ke4 Kc2 Kd4 Kd2 Kxc4 Ke2 Kb5 Kf3 Kxa6 Kf2 Kb5,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
1Wts5tfb,True,standard,bullet,bullet,2021-03-25 23:27:38.244000+00:00,2021-03-25 23:30:06.851000+00:00,stalemate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2232, 'ratingDiff': 0}, 'black': {'user': {'name': 'PiciAlChianti', 'id': 'picialchianti'}, 'rating': 2184, 'ratingDiff': 1}}",,"{'eco': 'B35', 'name': 'Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation', 'ply': 13}",e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Nc3 Nc6 Be3 Nf6 Bc4 O-O e5 Nxe5 Bb3 Nc6 O-O Nxd4 Bxd4 d6 Be3 Be6 Re1 Bxb3 axb3 a6 Qf3 Qc7 Rad1 Rac8 Bg5 Rfe8 Qe3 Qc5 h3 Qxe3 Bxe3 e6 Bd4 d5 g3 Nd7 Bxg7 Kxg7 Kg2 Nc5 Re5 Ne4 Nxe4 dxe4 Rxe4 Rxc2 Rd7 Rxb2 Rb4 b5 Ra7 Ra2 Rxb5 axb5 Rxa2 Rb8 Ra7 Kf6 Kf3 b4 Ke4 h5 f4 Rb5 Rc7 Kg7 Rc4 f6 h4 Kf7 Rc7+ Ke8 Rh7 e5 Rg7 exf4 gxf4 f5+ Kd4 Rb6 Kc4 Kf8 Rd7 Ke8 Rg7 Kf8 Rc7 Ke8 Kc5 Re6 Kxb4 Re4+ Rc4 Re1 Rd4 Rg1 Kc5 Rg4 b4 Rxh4 b5 g5 b6 Rxf4 b7 Rxd4 Kxd4 Ke7 b8=Q f4 Ke4 Kf6 Qb6+ Kg7 Kf3 g4+ Kxf4 h4 Kxg4 Kf8 Kxh4 Ke7 Kg4 Kd7 Kf5 Kc8 Ke6,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
9AuiH89f,True,standard,bullet,bullet,2021-03-25 23:26:26.578000+00:00,2021-03-25 23:27:33.065000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2239, 'ratingDiff': -7}, 'black': {'user': {'name': 'bocatadicardenale', 'id': 'bocatadicardenale'}, 'rating': 2178, 'ratingDiff': 7}}",black,"{'eco': 'C70', 'name': 'Ruy Lopez: Morphy Defense', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 a6 O-O axb5 c3 d5 Re1 d4 cxd4 Nxd4 d3 Bg4 h3 Nxf3+ gxf3 Bxh3 Kh2 Be6 Nc3 Be7 Nxb5 c6 Nc3 Bg5 Rg1 Bxc1 Qxc1 Ne7 Rxg7 Ng6 Qh6 Qf6 Rxh7 Rxh7 Qxh7 O-O-O Rg1 Rh8 Qxh8+ Qxh8+ Kg2 Nf4+ Kf1 Qh3+,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
A7uDvytb,True,standard,bullet,bullet,2021-03-25 18:19:37.098000+00:00,2021-03-25 18:20:30.702000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2251, 'ratingDiff': 6}, 'black': {'user': {'name': 'Czerosix', 'id': 'czerosix'}, 'rating': 2277, 'ratingDiff': -6}}",white,"{'eco': 'C67', 'name': 'Ruy Lopez: Berlin Defense, Rio Gambit Accepted', 'ply': 8}",e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 Nd6 Nxe5 Be7 Nxc6 bxc6 Bf1 Kf8 d4 Kg8 c3 f6 Bc4+ Kf8 Bb3 a5 Nd2 Ba6 a4 f5 Nf3 Bf6 Ne5 Ne4 f3 d6 Nxc6 Qd7 d5 Nc5 Bc2 Re8 Bf4 Bb7 Nd4 Bxd5 Nb5,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
5UCiQyYj,True,standard,bullet,bullet,2021-03-24 23:28:14.211000+00:00,2021-03-24 23:28:23.284000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2245, 'ratingDiff': 6}, 'black': {'user': {'name': 'danhammer1989', 'id': 'danhammer1989'}, 'rating': 2236, 'ratingDiff': -6}}",white,"{'eco': 'B01', 'name': 'Scandinavian Defense: Modern Variation', 'ply': 4}",e4 d5 exd5 Nf6 Nf3 Nxd5 d4 Nc3 bxc3,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
5uv2JfkS,True,standard,bullet,bullet,2021-03-24 22:28:08.753000+00:00,2021-03-24 22:29:40.078000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2246, 'ratingDiff': 5}, 'black': {'user': {'name': 'IgorCh', 'id': 'igorch'}, 'rating': 2197, 'ratingDiff': -5}}",white,"{'eco': 'B00', 'name': 'Pirc Defense', 'ply': 3}",e4 d6 d4 g6 Nd2 Bg7 Ngf3 Nc6 c3 e5 Bd3 exd4 cxd4 Nxd4 Nxd4 Bxd4 O-O Ne7 Qb3 O-O a4 a5 Kh1 Kh8 f4 f5 Nf3 Bg7 e5 dxe5 Nxe5 Qd4 Re1 Qd5 Bc4 Qc5 Nf7+ Kg8 Nh6+ Kh8 Nf7+ Kg8 Ne5+ Kh8 Be3 Qb4 Nf7+ Kg8 Qa2 Nc6 Nd8+ Kh8 Nf7+ Kg8 Rad1,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
x5oPSXby,True,standard,bullet,bullet,2021-03-24 22:13:54.556000+00:00,2021-03-24 22:16:20.933000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2233, 'ratingDiff': 7}, 'black': {'user': {'name': 'Gyumrere1', 'id': 'gyumrere1'}, 'rating': 2264, 'ratingDiff': -6}}",white,"{'eco': 'C62', 'name': 'Ruy Lopez: Steinitz Defense', 'ply': 6}",e4 e5 Nf3 Nc6 Bb5 d6 O-O Bd7 c3 Nf6 Re1 Be7 h3 O-O d4 exd4 cxd4 Qe8 Nc3 Nd8 Bc4 Be6 Bd3 Qd7 a3 d5 e5 Ne8 Bb5 c6 Bd3 Nc7 Bc2 Bf5 Bb3 Nde6 Be3 Bg6 Qd2 h6 Rac1 f6 exf6 Rxf6 Bc2 Raf8 Bxg6 Rxg6 Ne5 Qe8 Nxg6 Qxg6 Qc2 Qh5 Ne2 Bd6 Qd3 Nf4 Nxf4 Bxf4 Bxf4 Rxf4 Qg3 Rf7 Re2 Qf5 Rce1 Nb5 Re8+ Kh7 f3 Nxd4 Qe5 Qd3 Qe3 Qc4 b3 Qc5 Rd1 Ne6 Qxc5 Nxc5 Rb8 Nd7 Rxb7 Ne5 Rxf7 Nxf7 Re1 Nd6 Re7 c5 Rxa7 Nb5 Rb7 Nd4 Rb5 Ne2+ Kh2 Nf4 Rxc5 Nd3 Rxd5 Ne5 Rd7 Nxd7 b4 g6 b5 Nf6 b6 Nd5 b7 Nb6 b8=Q Nd7 Qb7 Kg8 Qxd7 Kf8 Qb7 Kg8 g3 Kh8 Kg2 Kg8 h4 Kf8 g4 Ke8 Kg3 Kf8 Kf4 Kg8 Ke5 Kf8 Kf6 Ke8 Qe7#,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
JkNk25eD,True,standard,bullet,bullet,2021-03-24 22:02:55.583000+00:00,2021-03-24 22:05:18.608000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2229, 'ratingDiff': 4}, 'black': {'user': {'name': 'sr_drp', 'id': 'sr_drp'}, 'rating': 2135, 'ratingDiff': -4}}",white,"{'eco': 'C00', 'name': ""Queen's Pawn Game: Franco-Sicilian Defense"", 'ply': 4}",e4 e6 d4 c5 Nd2 cxd4 Ngf3 Nc6 Nb3 e5 Bb5 d6 O-O f5 Re1 fxe4 Rxe4 Nf6 Bg5 Be7 Re1 O-O c3 dxc3 bxc3 a6 Bc4+ Kh8 Nbd2 Bg4 h3 Bh5 Qc2 Bg6 Qb2 b5 Bf1 Na5 Nh4 Bf7 a4 Nc4 Nxc4 Bxc4 Bxc4 bxc4 Qb4 Rc8 Rad1 a5 Qb5 Qc7 Nf5 Rfe8 Be3 Qc6 Qxa5 Nd7 Qb4 Nc5 Bxc5 Qxc5 Qb7 Qc7 Qf3 g6 Ne3 Bf8 Nd5 Bg7 Nxc7 Rxc7 Rxd6 Rce7 Qd5 e4 Re3 h6 Qxc4 Kh7 Rc6 Kh8 Rc7 Kh7 Rxe7 Rxe7 Qb5 Re8 Qxe8 Bxc3 Qe6 Bd2 Qxe4 Bxe3 Qxe3,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
DCRdqjY5,True,standard,bullet,bullet,2021-03-24 18:14:34.179000+00:00,2021-03-24 18:17:19.863000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2228, 'ratingDiff': 5}, 'black': {'user': {'name': 'omsim', 'id': 'omsim'}, 'rating': 2196, 'ratingDiff': -6}}",white,"{'eco': 'B00', 'name': 'Pirc Defense: Roscher Gambit', 'ply': 5}",e4 d6 Nf3 Nf6 d4 g6 Nbd2 Bg7 Bd3 c6 c3 Nfd7 O-O e5 Re1 O-O a4 a5 Nc4 Qe7 Bg5 f6 Be3 Na6 dxe5 fxe5 Bc2 Kh8 Qxd6 Qxd6 Nxd6 Nac5 Rad1 h6 Nc4 Ne6 Rd6 Nf4 Bxf4 exf4 Rxg6 Nf6 e5 Nd5 e6 Ne7 Rg4 Rf6 Nd4 c5 Nb5 Rxe6 Rxe6 Bxe6 Nc7 Bxg4 Nxa8 f3 gxf3 Bxf3 Kf1 b5 axb5 Bxa8 b6 Bb7 Nd6 Bc6 b7 Bxb7 Nxb7 Nc6 Nxc5 Be5 h3 Kg7 Ke2 Bd6 Nb7 Bc7 Nc5 Bb6 Ne6+ Kf6 Nf4 Kg5 Nd5 Bc5 f3 a4 Nc7 a3 Ne6+ Kf6 bxa3 Bxa3 Nf4 Bd6 Nd5+ Ke5 Ne3 Kf4 Nc4 Bc5 Be4 Kg3 Bf5 Ne5 Nxe5 Kf4 Nd7 Kg3 Nxc5 Kf4 Bg4 Ke5 Kd3 Kf6 Na4 Ke5 Nc5 Kf4 Ne4 Ke5 c4 Kf4 c5 h5 Nd6 h4 Kc4 Kg3 Kb5 Kf2 Kc6 Ke3 Kb7 Kf4 c6 Ke3 c7 Kf2 c8=Q Kg3 Qc4 Kh2 Qf4+ Kg2 Ne4,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
qXT2feS3,True,standard,bullet,bullet,2021-03-24 00:05:41.135000+00:00,2021-03-24 00:07:57.165000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2233, 'ratingDiff': 5}, 'black': {'user': {'name': 'Tamer1Salah', 'id': 'tamer1salah'}, 'rating': 2223, 'ratingDiff': -5}}",white,"{'eco': 'B00', 'name': 'Nimzowitsch Defense: Scandinavian Variation, Advance Variation', 'ply': 5}",e4 Nc6 d4 d5 e5 Bf5 Nf3 e6 c3 h6 Bd3 g5 Bxf5 exf5 Nbd2 Nge7 Nb3 Ng6 Qc2 Qd7 Be3 Be7 Nc5 Qc8 b4 b6 Nb3 O-O O-O f4 Bd2 g4 Ne1 f3 g3 Bg5 Nd3 Kg7 Qc1 Qf5 Bxg5 hxg5 Rd1 Nge7 a4 Qh7 Qxg5+ Qg6 Qxg6+ fxg6 Nf4 Rxf4 gxf4 Nf5 a5 Rh8 axb6 axb6 Ra4 Nfe7 Rda1 g5 fxg5 Kg6 Ra7 Kxg5 Rxc7 Kf4 Nd2 Nxd4 cxd4 Nf5 Rf7 Kg5 Rxf5+ Kxf5 Ra7 Kf4 Nxf3 g3 Rf7+,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
igPTmyzO,True,standard,bullet,bullet,2021-03-24 00:02:14.884000+00:00,2021-03-24 00:03:00.505000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2235, 'ratingDiff': -8}, 'black': {'user': {'name': 'Sajmon93', 'id': 'sajmon93'}, 'rating': 2074, 'ratingDiff': 9}}",black,"{'eco': 'B01', 'name': 'Scandinavian Defense: Portuguese Variation', 'ply': 6}",e4 d5 exd5 Nf6 d4 Bg4 c3 Bxd1 Kxd1 Nxd5 Ke1 g6 Nf3 Bg7 Bc4 c6 Nbd2 Nd7 Ne4 O-O a4 Re8 Bd2 e5 dxe5 Nxe5 Nxe5 Rxe5 f3 f5 Bf4 fxe4 Bxe5 Bxe5 fxe4 Qh4+ Kd2 Qxe4 Rhe1 Bf4+ Kd1 Qxc4,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
NgcBOHtY,True,standard,bullet,bullet,2021-03-23 23:58:05.827000+00:00,2021-03-23 23:58:54.208000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2231, 'ratingDiff': 5}, 'black': {'user': {'name': 'Ander_10', 'id': 'ander_10'}, 'rating': 2148, 'ratingDiff': -5}}",white,"{'eco': 'C10', 'name': 'French Defense: Rubinstein Variation, Blackburne Defense', 'ply': 8}",e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Nf3 Ngf6 Bd3 Be7 c3 b6 O-O Bb7 Re1 Nxe4 Bxe4 Bxe4 Rxe4 Nf6 Re1 O-O Bg5 c5 a4 cxd4 Nxd4 h6 Bh4 Qc7 Bg3 Qc4 Qe2 Rfd8 Qxc4 Rac8 Qb3 Bc5 a5 Nh5 axb6 axb6 Rad1 Nxg3 hxg3 Re8 Nb5 Ra8 Nc7 Rec8 Nxa8 Rxa8 Rd7,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
